composer_label,title,mxl_path,note_count,pitch_range_semitones,avg_melodic_interval,conjunct_motion_ratio,pitch_class_entropy,melodic_interval_std,melodic_leap_ratio,voice_independence_index,contrary_motion_ratio,parallel_motion_ratio,oblique_motion_ratio
Bach,J. S. Bach: Little Prelude in C Major BWV 924,/Users/victor/JuFo2026/15571083/mxl/0/16/QmaDct1x6hnFgV8BFMLGzUKCd7DkNHm96Udwix7AW3pDva.mxl,325,41.0,4.8201754385964914,0.22807017543859648,3.06891942952141,2.89253970312139,0.7675438596491229,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5
Bach,Bach's chorale harmonisations 241-371 (Breitkopf numbering no text),/Users/victor/JuFo2026/15571083/mxl/17/35/QmZoWXdZkvuavKpPnFchpZmC6NJZzsfADtE4uzUdH929oU.mxl,30349,45.0,5.076579406631763,0.24397905759162303,3.430911881943172,3.1282643531582868,0.7322164048865619,-0.29411764705882354,0.29411764705882354,0.5882352941176471,0.11764705882352941
Bach,J. S. Bach - Fugue in C Major BWV 846 WTC 1 (real audio),/Users/victor/JuFo2026/15571083/mxl/11/27/QmTJYYLf7PaqwbZ4h3tQ4eDnGnX9gG1SBDaKjiixKp2gD2.mxl,783,44.0,4.113378684807256,0.4308390022675737,3.0987417389476137,3.1429765726801735,0.5396825396825397,-0.22727272727272727,0.2727272727272727,0.5,0.22727272727272727
Bach,Prelude No. 2 BWV 847 in C Minor,/Users/victor/JuFo2026/15571083/mxl/8/31/QmQmxCfft8FrQC5YyRdnucv3SypmxbVBrGDm1WwGwAZeoq.mxl,1125,44.0,3.709949409780776,0.49072512647554806,3.2088375685538444,3.1451966371185995,0.5042158516020236,0.1111111111111111,0.25,0.1388888888888889,0.6111111111111112
Bach,Bach's chorale harmonisations 1-120 (Breitkopf numbering no text),/Users/victor/JuFo2026/15571083/mxl/2/10/QmcAcXxP8kmmTdw8pn8xvHfrb2L5GrCqd5uQ44ETsDXusi.mxl,27115,45.0,4.951200619674671,0.2359411309062742,3.459990581716274,2.9492119283770393,0.7436096049573974,-0.21428571428571427,0.2857142857142857,0.5,0.21428571428571427
Bach,Bach Fugue in C-Major (from Toccata Adagio and Fugue in C Major for Organ BWV 564) arr. for piano,/Users/victor/JuFo2026/15571083/mxl/10/53/QmSXZREKKbbZGL9o7rXGFXub3ZyKFp2ExUaLncjNAdByZX.mxl,4247,77.0,6.597424179476527,0.17573743248857499,3.077381423834719,4.066792982691453,0.8109680099709181,-0.5172413793103449,0.13793103448275862,0.6551724137931034,0.20689655172413793
Bach,Chorale harmonisations from various vocal works by Bach,/Users/victor/JuFo2026/15571083/mxl/0/40/QmarstozgAPFGWKQtmATXsmdsBCJ5aytRngSr9harJS2vW.mxl,11283,41.0,4.967907330041777,0.22977592100265856,3.338766007552704,3.1115352179599114,0.7415495632358526,-0.17647058823529413,0.35294117647058826,0.5294117647058824,0.11764705882352941
Bach,J. S. Bach - Invention No. 5 in Eb-Major BWV 776 (real audio),/Users/victor/JuFo2026/15571083/mxl/2/21/QmcgPrR41ikm5Ci6ABVf4r58KCVov3VKepGZTgAnGRCoPD.mxl,738,45.0,2.6572237960339944,0.6855524079320113,3.180075798582813,2.354866024301224,0.3031161473087819,0.5,0.6875,0.1875,0.125
Bach,Bach: Little Prelude in C major BWV 933,/Users/victor/JuFo2026/15571083/mxl/0/4/Qma58kekAvv9TsecniR4ja9nDEv3GD4os1aDq9r8ZfzvD8.mxl,389,48.0,3.278969957081545,0.44635193133047213,2.957682576657175,2.2243935883757837,0.5364806866952789,0.24,0.4,0.16,0.44
Bach,Bach Prelude in C-Major (from Toccata Adagio and Fugue in C Major for Organ BWV 564) arr. for piano,/Users/victor/JuFo2026/15571083/mxl/4/38/QmeqFD5GdewkgSzD8TPnhrwqApfHwqhp54bygLi9A22Wd5.mxl,3867,79.0,6.505452821242295,0.23423423423423423,3.188665659921324,4.8563620043002995,0.7586533902323376,-0.6938775510204082,0.14285714285714285,0.8367346938775511,0.02040816326530612
